"No.","Time","Source","Destination","Source Port","Destination Port","Protocol","Type","Length","Flags","Info"
"6605","19.501930","2409:40f4:103d:71fa:5d6a:9d5a:fc65:e296","2404:6800:4007:81b::2003","53511","443","TCP","","74","0x010","53511  >  443 [ACK] Seq=1811 Ack=44063 Win=131072 Len=0"
"6606","19.501953","2409:40f4:103d:71fa:5d6a:9d5a:fc65:e296","2404:6800:4007:81b::2003","53511","443","TLSv1.3","","113","0x018","Application Data"
"6607","19.501972","2409:40f4:103d:71fa:5d6a:9d5a:fc65:e296","2607:f8b0:4000:c::7","53516","443","TCP","","74","0x011","53516  >  443 [FIN, ACK] Seq=2528 Ack=6010 Win=130048 Len=0"
"6608","19.501992","2409:40f4:103d:71fa:5d6a:9d5a:fc65:e296","2404:6800:4007:81b::2003","","","QUIC","","101","","Handshake, DCID=fade7b8d425d26a1"
"6609","19.556692","2404:6800:4007:81b::2003","2409:40f4:103d:71fa:5d6a:9d5a:fc65:e296","443","53511","TCP","","74","0x010","443  >  53511 [ACK] Seq=44063 Ack=1850 Win=68352 Len=0"
"6610","19.706409","2409:40f4:103d:71fa:5d6a:9d5a:fc65:e296","2404:6800:4007:81b::200a","53519","443","TCP","","86","0x002","53519  >  443 [SYN] Seq=0 Win=64320 Len=0 MSS=1340 WS=256 SACK_PERM"
"6611","19.706550","2409:40f4:103d:71fa:5d6a:9d5a:fc65:e296","2404:6800:4007:81e::200e","","","QUIC","","91","","Protected Payload (KP0), DCID=f7b7ca14b497e484"
"6612","19.709083","2404:6800:4007:81b::200a","2409:40f4:103d:71fa:5d6a:9d5a:fc65:e296","443","53518","TCP","","86","0x012","443  >  53518 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1300 SACK_PERM WS=256"
"6613","19.709083","2404:6800:4007:81b::2003","2409:40f4:103d:71fa:5d6a:9d5a:fc65:e296","","","QUIC","","1292","","Handshake, SCID=fade7b8d425d26a1"
"6614","19.709083","2404:6800:4007:81b::2003","2409:40f4:103d:71fa:5d6a:9d5a:fc65:e296","","","QUIC","","179","","Protected Payload (KP0)"
"6615","19.709083","2404:6800:4007:81e::200e","2409:40f4:103d:71fa:5d6a:9d5a:fc65:e296","","","QUIC","","1287","","Protected Payload (KP0)"
"6616","19.709083","2404:6800:4007:81e::200e","2409:40f4:103d:71fa:5d6a:9d5a:fc65:e296","","","QUIC","","425","","Protected Payload (KP0)"
"6617","19.709083","2404:6800:4007:81e::200e","2409:40f4:103d:71fa:5d6a:9d5a:fc65:e296","","","QUIC","","286","","Protected Payload (KP0)"
"6618","19.737993","192.168.45.28","216.58.196.170","53520","443","TCP","","66","0x002","53520  >  443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM"
"6619","19.747515","2404:6800:4007:81b::200a","2409:40f4:103d:71fa:5d6a:9d5a:fc65:e296","443","53519","TCP","","86","0x012","443  >  53519 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1300 SACK_PERM WS=256"
"6620","19.754003","2409:40f4:103d:71fa:5d6a:9d5a:fc65:e296","2404:6800:4007:81b::200a","53518","443","TCP","","74","0x010","53518  >  443 [ACK] Seq=1 Ack=1 Win=131072 Len=0"
"6621","19.754194","2409:40f4:103d:71fa:5d6a:9d5a:fc65:e296","2404:6800:4007:81b::200a","53518","443","TLSv1.3","","591","0x018","Client Hello (SNI=jnn-pa.googleapis.com)"
"6622","19.754231","2409:40f4:103d:71fa:5d6a:9d5a:fc65:e296","2404:6800:4007:81e::200e","","","QUIC","","98","","Protected Payload (KP0), DCID=f7b7ca14b497e484"
"6623","19.754254","2409:40f4:103d:71fa:5d6a:9d5a:fc65:e296","2404:6800:4007:81b::2003","","","QUIC","","102","","Handshake, DCID=fade7b8d425d26a1"
"6624","19.754275","2409:40f4:103d:71fa:5d6a:9d5a:fc65:e296","2404:6800:4007:81b::2003","","","QUIC","","224","","Protected Payload (KP0), DCID=fade7b8d425d26a1"
"6625","19.770006","2409:40f4:103d:71fa:5d6a:9d5a:fc65:e296","2404:6800:4007:81e::200e","","","QUIC","","95","","Protected Payload (KP0), DCID=f7b7ca14b497e484"
"6626","19.770183","2404:6800:4007:81e::200e","2409:40f4:103d:71fa:5d6a:9d5a:fc65:e296","","","QUIC","","88","","Protected Payload (KP0)"
"6627","19.800590","2409:40f4:103d:71fa:5d6a:9d5a:fc65:e296","2404:6800:4007:81b::200a","53519","443","TCP","","74","0x010","53519  >  443 [ACK] Seq=1 Ack=1 Win=131072 Len=0"
"6628","19.800718","2409:40f4:103d:71fa:5d6a:9d5a:fc65:e296","2404:6800:4007:81b::200a","53519","443","TLSv1.3","","615","0x018","Client Hello (SNI=jnn-pa.googleapis.com)"
"6629","19.820534","2404:6800:4007:81e::200e","2409:40f4:103d:71fa:5d6a:9d5a:fc65:e296","","","QUIC","","88","","Protected Payload (KP0)"
"6630","19.853287","2404:6800:4007:81b::200a","2409:40f4:103d:71fa:5d6a:9d5a:fc65:e296","443","53519","TCP","","74","0x010","443  >  53519 [ACK] Seq=1 Ack=542 Win=66816 Len=0"
"6631","19.887048","2404:6800:4007:81b::200a","2409:40f4:103d:71fa:5d6a:9d5a:fc65:e296","443","53519","TLSv1.3","","1294","0x010","Server Hello, Change Cipher Spec"
"6632","19.889055","2404:6800:4007:81b::200a","2409:40f4:103d:71fa:5d6a:9d5a:fc65:e296","443","53519","TCP","","1294","0x018","443  >  53519 [PSH, ACK] Seq=1221 Ack=542 Win=66816 Len=1220 [TCP segment of a reassembled PDU]"
"6633","19.889055","2404:6800:4007:81b::200a","2409:40f4:103d:71fa:5d6a:9d5a:fc65:e296","443","53519","TCP","","1294","0x010","443  >  53519 [ACK] Seq=2441 Ack=542 Win=66816 Len=1220 [TCP segment of a reassembled PDU]"
"6634","19.889512","2404:6800:4007:81b::200a","2409:40f4:103d:71fa:5d6a:9d5a:fc65:e296","443","53519","TLSv1.3","","1265","0x018","Application Data"
"6635","19.889714","2607:f8b0:4000:c::7","2409:40f4:103d:71fa:5d6a:9d5a:fc65:e296","443","53516","TCP","","74","0x010","443  >  53516 [ACK] Seq=6010 Ack=2529 Win=70656 Len=0"
"6636","19.890361","2607:f8b0:4000:c::7","2409:40f4:103d:71fa:5d6a:9d5a:fc65:e296","443","53516","TCP","","74","0x011","443  >  53516 [FIN, ACK] Seq=6010 Ack=2529 Win=70656 Len=0"
"6637","19.925497","2409:40f4:103d:71fa:5d6a:9d5a:fc65:e296","2404:6800:4007:81b::200a","53519","443","TCP","","74","0x010","53519  >  443 [ACK] Seq=542 Ack=2441 Win=131072 Len=0"
"6638","19.925679","2409:40f4:103d:71fa:5d6a:9d5a:fc65:e296","2404:6800:4007:81b::200a","53519","443","TCP","","74","0x010","53519  >  443 [ACK] Seq=542 Ack=4852 Win=131072 Len=0"
"6639","19.925709","2409:40f4:103d:71fa:5d6a:9d5a:fc65:e296","2607:f8b0:4000:c::7","53516","443","TCP","","74","0x010","53516  >  443 [ACK] Seq=2529 Ack=6011 Win=130048 Len=0"
"6640","19.925732","2409:40f4:103d:71fa:5d6a:9d5a:fc65:e296","2404:6800:4007:81b::200a","53519","443","TLSv1.3","","148","0x018","Change Cipher Spec, Application Data"
"6641","19.925764","2409:40f4:103d:71fa:5d6a:9d5a:fc65:e296","2404:6800:4007:81b::200a","53519","443","TLSv1.3","","166","0x018","Application Data"
"6642","19.925787","2409:40f4:103d:71fa:5d6a:9d5a:fc65:e296","2404:6800:4007:81b::200a","53519","443","TLSv1.3","","466","0x018","Application Data"
"6643","19.975364","2404:6800:4007:81b::200a","2409:40f4:103d:71fa:5d6a:9d5a:fc65:e296","443","53518","TCP","","86","0x012","[TCP Out-Of-Order] 443  >  53518 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1300 SACK_PERM WS=256"
"6644","19.976247","74.125.3.199","192.168.45.28","443","53513","TCP","","66","0x012","[TCP Retransmission] 443  >  53513 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1300 SACK_PERM WS=256"
"6645","19.976546","2404:6800:4007:81b::200a","2409:40f4:103d:71fa:5d6a:9d5a:fc65:e296","443","53519","TCP","","74","0x010","443  >  53519 [ACK] Seq=4852 Ack=1100 Win=67840 Len=0"
"6646","19.977283","2404:6800:4007:81b::200a","2409:40f4:103d:71fa:5d6a:9d5a:fc65:e296","443","53519","TLSv1.3","","1044","0x018","Application Data, Application Data"
"6647","19.978544","216.58.196.170","192.168.45.28","443","53520","TCP","","66","0x012","443  >  53520 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1300 SACK_PERM WS=256"
"6648","19.979356","2404:6800:4007:81b::200a","2409:40f4:103d:71fa:5d6a:9d5a:fc65:e296","443","53519","TLSv1.3","","105","0x018","Application Data"
"6649","19.982775","2404:6800:4007:81b::2003","2409:40f4:103d:71fa:5d6a:9d5a:fc65:e296","","","QUIC","","1004","","Protected Payload (KP0)"
"6650","19.982775","2404:6800:4007:81b::2003","2409:40f4:103d:71fa:5d6a:9d5a:fc65:e296","","","QUIC","","184","","Protected Payload (KP0)"
"6651","19.982775","2404:6800:4007:81b::200a","2409:40f4:103d:71fa:5d6a:9d5a:fc65:e296","443","53518","TCP","","74","0x010","443  >  53518 [ACK] Seq=1 Ack=518 Win=66816 Len=0"
"6652","20.006178","2404:6800:4007:81b::2003","2409:40f4:103d:71fa:5d6a:9d5a:fc65:e296","","","QUIC","","86","","Protected Payload (KP0)"
"6653","20.015179","2404:6800:4007:81b::200a","2409:40f4:103d:71fa:5d6a:9d5a:fc65:e296","443","53519","TLSv1.3","","457","0x018","Application Data"
"6654","20.015220","2404:6800:4007:81b::200a","2409:40f4:103d:71fa:5d6a:9d5a:fc65:e296","443","53519","TLSv1.3","","105","0x018","Application Data"
"6655","20.015597","2404:6800:4007:81b::200a","2409:40f4:103d:71fa:5d6a:9d5a:fc65:e296","443","53519","TLSv1.3","","113","0x018","Application Data"
"6656","20.020479","2409:40f4:103d:71fa:5d6a:9d5a:fc65:e296","2404:6800:4007:81b::200a","53518","443","TCP","","86","0x010","[TCP Dup ACK 6620#1] 53518  >  443 [ACK] Seq=518 Ack=1 Win=131072 Len=0 SLE=0 SRE=1"
"6657","20.020606","2409:40f4:103d:71fa:5d6a:9d5a:fc65:e296","2404:6800:4007:81b::200a","53519","443","TCP","","74","0x010","53519  >  443 [ACK] Seq=1100 Ack=5853 Win=130048 Len=0"
"6658","20.020642","2409:40f4:103d:71fa:5d6a:9d5a:fc65:e296","2404:6800:4007:81b::200a","53519","443","TLSv1.3","","105","0x018","Application Data"
"6659","20.020666","2409:40f4:103d:71fa:5d6a:9d5a:fc65:e296","2404:6800:4007:81b::2003","","","QUIC","","93","","Protected Payload (KP0), DCID=fade7b8d425d26a1"
"6660","20.032832","2404:6800:4007:81b::200a","2409:40f4:103d:71fa:5d6a:9d5a:fc65:e296","443","53518","TLSv1.3","","1294","0x010","Server Hello, Change Cipher Spec"
"6661","20.032832","2404:6800:4007:81b::200a","2409:40f4:103d:71fa:5d6a:9d5a:fc65:e296","443","53518","TCP","","1294","0x010","443  >  53518 [ACK] Seq=1221 Ack=518 Win=66816 Len=1220 [TCP segment of a reassembled PDU]"
"6662","20.032832","2404:6800:4007:81b::200a","2409:40f4:103d:71fa:5d6a:9d5a:fc65:e296","443","53518","TCP","","1294","0x010","443  >  53518 [ACK] Seq=2441 Ack=518 Win=66816 Len=1220 [TCP segment of a reassembled PDU]"
"6663","20.033485","2404:6800:4007:81b::200a","2409:40f4:103d:71fa:5d6a:9d5a:fc65:e296","443","53518","TLSv1.3","","1266","0x018","Application Data"
"6664","20.052334","2409:40f4:103d:71fa:5d6a:9d5a:fc65:e296","2404:6800:4007:81b::200a","53519","443","TCP","","74","0x010","53519  >  443 [ACK] Seq=1131 Ack=6236 Win=131072 Len=0"
"6665","20.052470","2409:40f4:103d:71fa:5d6a:9d5a:fc65:e296","2404:6800:4007:81b::200a","53519","443","TCP","","74","0x010","53519  >  443 [ACK] Seq=1131 Ack=6267 Win=131072 Len=0"
"6666","20.052600","2409:40f4:103d:71fa:5d6a:9d5a:fc65:e296","2404:6800:4007:81b::200a","53519","443","TLSv1.3","","113","0x018","Application Data"
"6667","20.052653","2409:40f4:103d:71fa:5d6a:9d5a:fc65:e296","2404:6800:4007:81b::200a","","","QUIC","","1292","","Initial, DCID=02d678bc5f6ba159, PKN: 1, PADDING, CRYPTO, CRYPTO, PING, PADDING, CRYPTO, CRYPTO, PING, PING, PADDING, CRYPTO, CRYPTO, PADDING"
"6668","20.052762","2409:40f4:103d:71fa:5d6a:9d5a:fc65:e296","2404:6800:4007:81b::200a","53519","443","TLSv1.3","","702","0x018","Application Data"
"6669","20.052808","2409:40f4:103d:71fa:5d6a:9d5a:fc65:e296","2404:6800:4007:81b::200a","53519","443","TLSv1.3","","129","0x018","Application Data"
"6670","20.066448","2404:6800:4007:81b::200a","2409:40f4:103d:71fa:5d6a:9d5a:fc65:e296","443","53519","TCP","","74","0x010","443  >  53519 [ACK] Seq=6306 Ack=1131 Win=67840 Len=0"
"6671","20.083432","2409:40f4:103d:71fa:5d6a:9d5a:fc65:e296","2404:6800:4007:81b::200a","53518","443","TCP","","74","0x010","53518  >  443 [ACK] Seq=518 Ack=2441 Win=131072 Len=0"
"6672","20.083642","2409:40f4:103d:71fa:5d6a:9d5a:fc65:e296","2404:6800:4007:81b::200a","53518","443","TCP","","74","0x010","53518  >  443 [ACK] Seq=518 Ack=4853 Win=131072 Len=0"
"6673","20.083727","2409:40f4:103d:71fa:5d6a:9d5a:fc65:e296","2404:6800:4007:81b::200a","53518","443","TLSv1.3","","148","0x018","Change Cipher Spec, Application Data"
"6674","20.113337","2404:6800:4007:81b::200a","2409:40f4:103d:71fa:5d6a:9d5a:fc65:e296","443","53519","TCP","","74","0x010","443  >  53519 [ACK] Seq=6306 Ack=1170 Win=67840 Len=0"
"6675","20.113422","2404:6800:4007:81b::200a","2409:40f4:103d:71fa:5d6a:9d5a:fc65:e296","443","53519","TCP","","74","0x010","443  >  53519 [ACK] Seq=6306 Ack=1798 Win=69120 Len=0"
"6676","20.113422","2404:6800:4007:81b::200a","2409:40f4:103d:71fa:5d6a:9d5a:fc65:e296","443","53519","TCP","","74","0x010","443  >  53519 [ACK] Seq=6306 Ack=1853 Win=69120 Len=0"
"6677","20.118254","2404:6800:4007:81b::200a","2409:40f4:103d:71fa:5d6a:9d5a:fc65:e296","443","53518","TLSv1.3","","1044","0x018","Application Data, Application Data"
"6678","20.156217","2404:6800:4007:81b::200a","2409:40f4:103d:71fa:5d6a:9d5a:fc65:e296","443","53519","TLSv1.3","","277","0x018","Application Data"
"6679","20.161108","2404:6800:4007:81b::200a","2409:40f4:103d:71fa:5d6a:9d5a:fc65:e296","443","53519","TLSv1.3","","1294","0x018","Application Data"
"6680","20.164282","2404:6800:4007:81b::200a","2409:40f4:103d:71fa:5d6a:9d5a:fc65:e296","443","53519","TLSv1.3","","1294","0x018","Application Data"
"6681","20.165806","2404:6800:4007:81b::200a","2409:40f4:103d:71fa:5d6a:9d5a:fc65:e296","443","53519","TLSv1.3","","1294","0x010","Application Data"
"6682","20.166192","2404:6800:4007:81b::200a","2409:40f4:103d:71fa:5d6a:9d5a:fc65:e296","443","53519","TLSv1.3","","1294","0x018","Application Data"
"6683","20.169265","2404:6800:4007:81b::200a","2409:40f4:103d:71fa:5d6a:9d5a:fc65:e296","443","53519","TLSv1.3","","1294","0x010","Application Data"
"6684","20.170368","2404:6800:4007:81b::200a","2409:40f4:103d:71fa:5d6a:9d5a:fc65:e296","443","53519","TLSv1.3","","1294","0x018","Application Data"
"6685","20.174634","2404:6800:4007:81b::200a","2409:40f4:103d:71fa:5d6a:9d5a:fc65:e296","443","53519","TLSv1.3","","1294","0x010","Application Data"
"6686","20.174634","2404:6800:4007:81b::200a","2409:40f4:103d:71fa:5d6a:9d5a:fc65:e296","443","53519","TLSv1.3","","1294","0x018","Application Data"
"6687","20.174634","2404:6800:4007:81b::200a","2409:40f4:103d:71fa:5d6a:9d5a:fc65:e296","443","53519","TLSv1.3","","1294","0x010","Application Data"
"6688","20.174634","2404:6800:4007:81b::200a","2409:40f4:103d:71fa:5d6a:9d5a:fc65:e296","443","53519","TLSv1.3","","1294","0x018","Application Data"
"6689","20.176428","2404:6800:4007:81b::200a","2409:40f4:103d:71fa:5d6a:9d5a:fc65:e296","443","53519","TLSv1.3","","1294","0x010","Application Data"
"6690","20.180953","2404:6800:4007:81b::200a","2409:40f4:103d:71fa:5d6a:9d5a:fc65:e296","443","53519","TLSv1.3","","1294","0x018","Application Data"
"6691","20.180953","2404:6800:4007:81b::200a","2409:40f4:103d:71fa:5d6a:9d5a:fc65:e296","443","53519","TLSv1.3","","1294","0x010","Application Data"
"6692","20.180953","2404:6800:4007:81b::200a","2409:40f4:103d:71fa:5d6a:9d5a:fc65:e296","443","53519","TLSv1.3","","1294","0x018","Application Data"
"6693","20.184353","2404:6800:4007:81b::200a","2409:40f4:103d:71fa:5d6a:9d5a:fc65:e296","443","53519","TLSv1.3","","1294","0x010","Application Data"
"6694","20.184644","2404:6800:4007:81b::200a","2409:40f4:103d:71fa:5d6a:9d5a:fc65:e296","443","53519","TLSv1.3","","1294","0x018","Application Data"
"6695","20.193768","2404:6800:4007:81b::200a","2409:40f4:103d:71fa:5d6a:9d5a:fc65:e296","443","53519","TLSv1.3","","1294","0x010","Application Data"
"6696","20.193768","2404:6800:4007:81b::200a","2409:40f4:103d:71fa:5d6a:9d5a:fc65:e296","443","53519","TLSv1.3","","1294","0x018","Application Data"
"6697","20.193768","2404:6800:4007:81b::200a","2409:40f4:103d:71fa:5d6a:9d5a:fc65:e296","443","53519","TLSv1.3","","1294","0x010","Application Data"
"6698","20.193768","2404:6800:4007:81b::200a","2409:40f4:103d:71fa:5d6a:9d5a:fc65:e296","443","53519","TLSv1.3","","1294","0x018","Application Data"
"6699","20.198121","2404:6800:4007:81b::200a","2409:40f4:103d:71fa:5d6a:9d5a:fc65:e296","443","53519","TLSv1.3","","1294","0x010","Application Data"
"6700","20.198369","2404:6800:4007:81b::200a","2409:40f4:103d:71fa:5d6a:9d5a:fc65:e296","443","53519","TLSv1.3","","1294","0x018","Application Data"
"6701","20.208154","2409:40f4:103d:71fa:5d6a:9d5a:fc65:e296","2404:6800:4007:81b::200a","53519","443","TCP","","74","0x010","53519  >  443 [ACK] Seq=1853 Ack=7729 Win=131072 Len=0"
"6702","20.208341","2409:40f4:103d:71fa:5d6a:9d5a:fc65:e296","2404:6800:4007:81b::200a","53519","443","TCP","","74","0x010","53519  >  443 [ACK] Seq=1853 Ack=10169 Win=131072 Len=0"
"6703","20.208394","2409:40f4:103d:71fa:5d6a:9d5a:fc65:e296","2404:6800:4007:81b::200a","53519","443","TCP","","74","0x010","53519  >  443 [ACK] Seq=1853 Ack=12609 Win=131072 Len=0"
"6704","20.208448","2409:40f4:103d:71fa:5d6a:9d5a:fc65:e296","2404:6800:4007:81b::200a","53519","443","TCP","","74","0x010","53519  >  443 [ACK] Seq=1853 Ack=15049 Win=131072 Len=0"
"6705","20.208466","2409:40f4:103d:71fa:5d6a:9d5a:fc65:e296","2404:6800:4007:81b::200a","53519","443","TCP","","74","0x010","53519  >  443 [ACK] Seq=1853 Ack=17489 Win=131072 Len=0"
"6706","20.208481","2409:40f4:103d:71fa:5d6a:9d5a:fc65:e296","2404:6800:4007:81b::200a","53519","443","TCP","","74","0x010","53519  >  443 [ACK] Seq=1853 Ack=19929 Win=131072 Len=0"
"6707","20.208496","2409:40f4:103d:71fa:5d6a:9d5a:fc65:e296","2404:6800:4007:81b::200a","53518","443","TCP","","74","0x010","53518  >  443 [ACK] Seq=592 Ack=5823 Win=130304 Len=0"
"6708","20.208564","2409:40f4:103d:71fa:5d6a:9d5a:fc65:e296","2404:6800:4007:81b::200a","53519","443","TCP","","74","0x010","53519  >  443 [ACK] Seq=1853 Ack=22369 Win=131072 Len=0"
"6709","20.208579","2409:40f4:103d:71fa:5d6a:9d5a:fc65:e296","2404:6800:4007:81b::200a","53519","443","TCP","","74","0x010","53519  >  443 [ACK] Seq=1853 Ack=24809 Win=131072 Len=0"
"6710","20.246499","2404:6800:4007:81b::200a","2409:40f4:103d:71fa:5d6a:9d5a:fc65:e296","443","53519","TLSv1.3","","1294","0x010","Application Data"
"6711","20.248619","2404:6800:4007:81b::200a","2409:40f4:103d:71fa:5d6a:9d5a:fc65:e296","443","53519","TLSv1.3","","1294","0x018","Application Data"
"6712","20.256182","2409:40f4:103d:71fa:5d6a:9d5a:fc65:e296","2404:6800:4007:81b::200a","53519","443","TCP","","74","0x010","53519  >  443 [ACK] Seq=1853 Ack=27249 Win=131072 Len=0"
"6713","20.256371","2409:40f4:103d:71fa:5d6a:9d5a:fc65:e296","2404:6800:4007:81b::200a","53519","443","TCP","","74","0x010","53519  >  443 [ACK] Seq=1853 Ack=29689 Win=131072 Len=0"
"6714","20.256408","2409:40f4:103d:71fa:5d6a:9d5a:fc65:e296","2404:6800:4007:81b::200a","53519","443","TCP","","74","0x010","53519  >  443 [ACK] Seq=1853 Ack=32129 Win=131072 Len=0"
"6715","20.259293","2404:6800:4007:81b::200a","2409:40f4:103d:71fa:5d6a:9d5a:fc65:e296","443","53519","TLSv1.3","","1294","0x010","Application Data"
"6716","20.259459","2404:6800:4007:81b::200a","2409:40f4:103d:71fa:5d6a:9d5a:fc65:e296","443","53519","TLSv1.3","","1294","0x018","Application Data"
"6717","20.260417","2404:6800:4007:81b::200a","2409:40f4:103d:71fa:5d6a:9d5a:fc65:e296","443","53519","TLSv1.3","","1294","0x010","Application Data, Application Data"
"6718","20.261275","2404:6800:4007:81b::200a","2409:40f4:103d:71fa:5d6a:9d5a:fc65:e296","443","53519","TLSv1.3","","1294","0x018","Application Data"
"6719","20.265073","2404:6800:4007:81b::200a","2409:40f4:103d:71fa:5d6a:9d5a:fc65:e296","443","53519","TLSv1.3","","146","0x018","Application Data, Application Data"
"6720","20.265073","2404:6800:4007:81b::200a","2409:40f4:103d:71fa:5d6a:9d5a:fc65:e296","","","QUIC","","1292","","Initial, SCID=e2d678bc5f6ba159, PKN: 1, ACK, CRYPTO, PADDING"
"6721","20.287638","2409:40f4:103d:71fa:5d6a:9d5a:fc65:e296","2404:6800:4007:81b::200a","53519","443","TCP","","74","0x010","53519  >  443 [ACK] Seq=1853 Ack=34569 Win=131072 Len=0"
"6722","20.291158","216.58.196.170","192.168.45.28","443","53520","TCP","","66","0x012","[TCP Retransmission] 443  >  53520 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1300 SACK_PERM WS=256"
"6723","20.297049","2404:6800:4007:81b::200a","2409:40f4:103d:71fa:5d6a:9d5a:fc65:e296","","","QUIC","","1292","","Handshake, SCID=e2d678bc5f6ba159"
"6724","20.304348","2404:6800:4007:81b::200a","2409:40f4:103d:71fa:5d6a:9d5a:fc65:e296","","","QUIC","","1292","","Handshake, SCID=e2d678bc5f6ba159"
"6725","20.318608","2409:40f4:103d:71fa:5d6a:9d5a:fc65:e296","2404:6800:4007:81b::200a","53519","443","TCP","","74","0x010","53519  >  443 [ACK] Seq=1853 Ack=37009 Win=131072 Len=0"
"6726","20.318737","2409:40f4:103d:71fa:5d6a:9d5a:fc65:e296","2404:6800:4007:81b::200a","53519","443","TCP","","74","0x010","53519  >  443 [ACK] Seq=1853 Ack=39449 Win=131072 Len=0"
"6727","20.318820","2409:40f4:103d:71fa:5d6a:9d5a:fc65:e296","2404:6800:4007:81b::200a","53519","443","TCP","","74","0x010","53519  >  443 [ACK] Seq=1853 Ack=40741 Win=129792 Len=0"
"6728","20.318896","2409:40f4:103d:71fa:5d6a:9d5a:fc65:e296","2404:6800:4007:81b::200a","53519","443","TLSv1.3","","113","0x018","Application Data"
"6729","20.318925","2409:40f4:103d:71fa:5d6a:9d5a:fc65:e296","2404:6800:4007:81b::200a","","","QUIC","","1292","","Initial, DCID=e2d678bc5f6ba159, PKN: 2, ACK, PADDING"
